"Code_Group","Group_Description","Code","Description","MEX","USA","CAN"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121140","Poppy straw; used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not crushed or powdered","10","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121140","Poppy straw; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered","10","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121190","Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, used primarily in perfumery, pharmacy or for insecticidal, fungicidal purposes; fresh or dried, whether or not cut, crushed or powdered","10","2.44","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121190","Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered","10","2.44","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121221","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","10","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121229","Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","15","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121291","Sugar beet; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","10","0.4","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121292","Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","10","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121293","Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","36","1.78","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121294","Chicory roots (Chicorium intybus sativum); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground","10","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121299","Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground","10","0.46","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121300","Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets","10","0","0"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121410","Lucerne (alfalfa) meal and pellets","15","1.4","10"
"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","121490","Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise","12.5","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130120","Gum Arabic","10","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130190","Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301","10","0.65","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130211","Vegetable saps and extracts; opium","10","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130212","Vegetable saps and extracts; of liquorice","10","3.8","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130213","Vegetable saps and extracts; of hops","0","4.26","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130219","Vegetable saps and extracts; n.e.c. in item no. 1302.1","10","0.33","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130220","Pectic substances; pectinates and pectates","15","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130231","Mucilages and thickeners; agar-agar, whether or not modified, derived from vegetable products","15","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130232","Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds","8.33","0","0"
"13","Lac; gums, resins and other vegetable saps and extracts","130239","Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3","12.5","3.2","0"
"14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","140110","Bamboo used primarily for plaiting","10","0","0"
"14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","140120","Rattans used primarily for plaiting","0","1","0"
"14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","140190","Vegetable materials of a kind used primarily for plaiting; n.e.c. in heading no. 1401","10","3.8","0"
"14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","140420","Vegetable products; cotton linters","10","0","0"
"14","Vegetable plaiting materials; vegetable products not elsewhere specified or included","140490","Vegetable products; n.e.c. in chapter 14","10","1.07","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150110","Pig fat; lard, other than that of heading 0209 and 1503","15","3.72","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150120","Pig fat; not lard, other than that of heading 0209 or 1503","15","4.12","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150190","Poultry fat; other than that of heading 0209 or 1503","15","3.72","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150210","Tallow; other than those of heading 1503","10","0.59","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150290","Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503","10","0.66","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150300","Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared","10","2.58","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","5","1.25","1.67"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","10","2","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150430","Fats and oils and their fractions; of marine mammals","10","5.36","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150500","Wool grease and fatty substances derived therefrom (including lanolin)","10","1.31","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150600","Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15","13.33","2.3","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150710","Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified","5","19.1","4.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150790","Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified","5","9.55","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150810","Vegetable oils; ground-nut oil and its fractions, crude, not chemically modified","10","5.44","4.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150890","Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified","20","3.57","9.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150910","Vegetable oils; olive oil and its fractions, virgin, whether or not refined, but not chemically modified","7","0.73","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","150990","Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified","14","0.8","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151000","Vegetable oils; oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509","10","0.85","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151110","Vegetable oils; palm oil and its fractions, crude, not chemically modified","3","0","6"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151190","Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified","5","0","0"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151211","Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified","5","5.26","4.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151219","Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified","5","4.58","5.13"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151221","Vegetable oils; cotton-seed oil and its fractions; crude, whether or not gossypol has been removed, not chemically modified","7","6.15","4.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151229","Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified","14","4.92","9.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151311","Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified","0","0","6"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151319","Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified","3","0","5.5"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151321","Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified","3","0","6"
"15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes","151329","Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified","3","0","5.5"
